,problem,neurons_1,neurons_2,neurons_3,activation,learning_rate,lambda_2,momentum,test_number,abs_error,rel_error
278,1,3,0,0,1,0.025118864315095794,0.0,0.1,2,0.0007223357447382954,0.001566490190323463
279,1,3,0,0,1,0.025118864315095794,0.001,0.0,0,0.0006044844136458032,0.0013109124269111909
280,1,3,0,0,1,0.025118864315095794,0.001,0.0,1,0.0005050810220953955,0.0010953417052864264
281,1,3,0,0,1,0.025118864315095794,0.001,0.0,2,0.00080674037717628,0.00174953391991193
282,1,3,0,0,1,0.025118864315095794,0.001,0.01,0,0.0005468879453568586,0.0011860061029072516
283,1,3,0,0,1,0.025118864315095794,0.001,0.01,1,0.0006632400332958735,0.0014383325393431984
284,1,3,0,0,1,0.025118864315095794,0.001,0.01,2,0.00039168480436057863,0.0008494255035820078
285,1,3,0,0,1,0.025118864315095794,0.001,0.1,0,0.0005246396102271626,0.0011377573501830949
286,1,3,0,0,1,0.025118864315095794,0.001,0.1,1,0.0006778851905382892,0.001470092694261602
287,1,3,0,0,1,0.025118864315095794,0.001,0.1,2,0.0004034018452152368,0.0008748356119590911
288,1,3,0,0,1,0.025118864315095794,0.01,0.0,0,0.0009974072063273186,0.0021630226883424517
289,1,3,0,0,1,0.025118864315095794,0.01,0.0,1,0.0010172623799702212,0.002206081522084709
290,1,3,0,0,1,0.025118864315095794,0.01,0.0,2,0.001130232510721779,0.002451073692153754
291,1,3,0,0,1,0.025118864315095794,0.01,0.01,0,0.0010217387537824632,0.0022157891901825114
292,1,3,0,0,1,0.025118864315095794,0.01,0.01,1,0.0007487998384900749,0.0016238814291759478
293,1,3,0,0,1,0.025118864315095794,0.01,0.01,2,0.000528441267314219,0.001146001796864887
294,1,3,0,0,1,0.025118864315095794,0.01,0.1,0,0.0011365302834713891,0.002464731328931406
295,1,3,0,0,1,0.025118864315095794,0.01,0.1,1,0.0009833503321765608,0.002132538310926308
296,1,3,0,0,1,0.025118864315095794,0.01,0.1,2,0.000531857187713209,0.0011534097173989627
297,1,3,0,0,1,0.1,0.0,0.0,0,0.0004312143741033314,0.0009351511286542713
298,1,3,0,0,1,0.1,0.0,0.0,1,0.0003952994845981569,0.0008572644637533253
299,1,3,0,0,1,0.1,0.0,0.0,2,0.0009281997300587727,0.002012936203682885
300,1,3,0,0,1,0.1,0.0,0.01,0,0.0006316517240504583,0.0013698286934207256
301,1,3,0,0,1,0.1,0.0,0.01,1,0.0003905662573228762,0.0008469997715387858
302,1,3,0,0,1,0.1,0.0,0.01,2,0.00040871570160483226,0.0008863594829120713
303,1,3,0,0,1,0.1,0.0,0.1,0,0.0006632540044610049,0.0014383628378481321
304,1,3,0,0,1,0.1,0.0,0.1,1,0.0007820403424082402,0.001695968299704666
305,1,3,0,0,1,0.1,0.0,0.1,2,0.0009084756439720744,0.001970161652384579
306,1,3,0,0,1,0.1,0.001,0.0,0,0.0004251567602061701,0.000922014311300579
307,1,3,0,0,1,0.1,0.001,0.0,1,0.0006989438121650551,0.0015157613801052108
308,1,3,0,0,1,0.1,0.001,0.0,2,0.0008032560491632194,0.001741977647510782
309,1,3,0,0,1,0.1,0.001,0.01,0,0.0003906839680576932,0.0008472550443987126
310,1,3,0,0,1,0.1,0.001,0.01,1,0.00044583460904428396,0.0009668572359347911
311,1,3,0,0,1,0.1,0.001,0.01,2,0.0006501850219406638,0.0014100208472090832
312,1,3,0,0,1,0.1,0.001,0.1,0,0.0005530811938141018,0.0011994370635445692
313,1,3,0,0,1,0.1,0.001,0.1,1,0.000653038150066476,0.0014162082707906754
314,1,3,0,0,1,0.1,0.001,0.1,2,0.00041994480209108474,0.000910711421586024
315,1,3,0,0,1,0.1,0.01,0.0,0,0.0009710798443609419,0.0021059279722663894
316,1,3,0,0,1,0.1,0.01,0.0,1,0.0005583145407134257,0.0012107863379506429
317,1,3,0,0,1,0.1,0.01,0.0,2,0.0010027128284180106,0.0021745287020198505
318,1,3,0,0,1,0.1,0.01,0.01,0,0.00047186697053791326,0.001023312200551694
319,1,3,0,0,1,0.1,0.01,0.01,1,0.0010221361358366528,0.002216650971001518
320,1,3,0,0,1,0.1,0.01,0.01,2,0.0010341384424913883,0.002242679719783304
321,1,3,0,0,1,0.1,0.01,0.1,0,0.0004906074933263379,0.0010639537516910972
322,1,3,0,0,1,0.1,0.01,0.1,1,0.0008264471457947835,0.0017922709157600926
323,1,3,0,0,1,0.1,0.01,0.1,2,0.0009805592232321996,0.002126485384965888
324,1,3,0,0,2,0.0001,0.0,0.0,0,0.0033657558996280806,0.007299131516329608
325,1,3,0,0,2,0.0001,0.0,0.0,1,0.055239194990163804,0.11979423378086776
326,1,3,0,0,2,0.0001,0.0,0.0,2,0.09122402364274501,0.19783257190182305
327,1,3,0,0,2,0.0001,0.0,0.01,0,0.0066341594585124335,0.014387140313216156
328,1,3,0,0,2,0.0001,0.0,0.01,1,0.13892068430807455,0.3012697222680917
329,1,3,0,0,2,0.0001,0.0,0.01,2,0.1254112346123719,0.27197251445421883
330,1,3,0,0,2,0.0001,0.0,0.1,0,0.06908465848097592,0.14982013641247122
331,1,3,0,0,2,0.0001,0.0,0.1,1,0.07583251941928654,0.16445385493260367
332,1,3,0,0,2,0.0001,0.0,0.1,2,0.04845924119337826,0.10509091722637716
333,1,3,0,0,2,0.0001,0.001,0.0,0,0.06131164177853601,0.13296321841791167
334,1,3,0,0,2,0.0001,0.001,0.0,1,0.08040721876660348,0.1743747562633934
335,1,3,0,0,2,0.0001,0.001,0.0,2,0.038530984844391984,0.0835600483873467
336,1,3,0,0,2,0.0001,0.001,0.01,0,0.05418080389426041,0.11749895865245909
337,1,3,0,0,2,0.0001,0.001,0.01,1,0.01655964693779139,0.03591200445530841
338,1,3,0,0,2,0.0001,0.001,0.01,2,0.04599051236899583,0.09973711947493824
339,1,3,0,0,2,0.0001,0.001,0.1,0,0.023846296225539174,0.05171416392579101
340,1,3,0,0,2,0.0001,0.001,0.1,1,0.013624436428565668,0.02954657327911445
341,1,3,0,0,2,0.0001,0.001,0.1,2,0.09239893840087564,0.20038054555048238
342,1,3,0,0,2,0.0001,0.01,0.0,0,0.06479673137774705,0.14052114242946723
343,1,3,0,0,2,0.0001,0.01,0.0,1,0.01611066974719982,0.03493833207392087
344,1,3,0,0,2,0.0001,0.01,0.0,2,0.14042082106022177,0.3045229871431862
345,1,3,0,0,2,0.0001,0.01,0.01,0,0.08258693617137135,0.17910179068903057
346,1,3,0,0,2,0.0001,0.01,0.01,1,0.06857933893965572,0.148724277443532
347,1,3,0,0,2,0.0001,0.01,0.01,2,0.015442124847021156,0.03348849515867852
348,1,3,0,0,2,0.0001,0.01,0.1,0,0.09604509019318982,0.2082877563685762
349,1,3,0,0,2,0.0001,0.01,0.1,1,0.09246528456450426,0.20052442686225033
350,1,3,0,0,2,0.0001,0.01,0.1,2,0.05902448103509857,0.1280031774751978
351,1,3,0,0,2,0.00039810717055349735,0.0,0.0,0,0.021997463527627787,0.04770470114352659
352,1,3,0,0,2,0.00039810717055349735,0.0,0.0,1,0.0030636072564219543,0.006643878209194124
353,1,3,0,0,2,0.00039810717055349735,0.0,0.0,2,0.01947527841597809,0.042234975653186096
354,1,3,0,0,2,0.00039810717055349735,0.0,0.01,0,0.016087989337912466,0.034889146305502286
355,1,3,0,0,2,0.00039810717055349735,0.0,0.01,1,0.023460276361759617,0.050877023670327454
356,1,3,0,0,2,0.00039810717055349735,0.0,0.01,2,0.02553763761872666,0.0553820838926703
357,1,3,0,0,2,0.00039810717055349735,0.0,0.1,0,0.016100797832842868,0.03491692339089151
358,1,3,0,0,2,0.00039810717055349735,0.0,0.1,1,0.020653848101356863,0.044790875543516656
359,1,3,0,0,2,0.00039810717055349735,0.0,0.1,2,0.006550187266398535,0.014205034393407303
360,1,3,0,0,2,0.00039810717055349735,0.001,0.0,0,0.011421082918580173,0.024768280519343093
361,1,3,0,0,2,0.00039810717055349735,0.001,0.0,1,0.008978340178563707,0.019470837373834607
362,1,3,0,0,2,0.00039810717055349735,0.001,0.0,2,0.005425236080364975,0.011765414022477471
363,1,3,0,0,2,0.00039810717055349735,0.001,0.01,0,0.021368886292747507,0.04634153992732878
364,1,3,0,0,2,0.00039810717055349735,0.001,0.01,1,0.009440888982770186,0.020473941774542086
365,1,3,0,0,2,0.00039810717055349735,0.001,0.01,2,0.019679622143307682,0.042678124765835795
366,1,3,0,0,2,0.00039810717055349735,0.001,0.1,0,0.0019385588891914299,0.004204047086695042
367,1,3,0,0,2,0.00039810717055349735,0.001,0.1,1,0.014343270443594283,0.031105469458925023
368,1,3,0,0,2,0.00039810717055349735,0.001,0.1,2,0.011456535868513792,0.024845165401053006
369,1,3,0,0,2,0.00039810717055349735,0.01,0.0,0,0.03507317610012354,0.07606128688015633
370,1,3,0,0,2,0.00039810717055349735,0.01,0.0,1,0.008922213723257025,0.01934911898692659
371,1,3,0,0,2,0.00039810717055349735,0.01,0.0,2,0.003227142918594047,0.00699852909339403
372,1,3,0,0,2,0.00039810717055349735,0.01,0.01,0,0.006517026083189236,0.014133119541380001
373,1,3,0,0,2,0.00039810717055349735,0.01,0.01,1,0.01535370039965971,0.03329673387538959
374,1,3,0,0,2,0.00039810717055349735,0.01,0.01,2,0.013876519457385437,0.030093252014965
375,1,3,0,0,2,0.00039810717055349735,0.01,0.1,0,0.012895350725158935,0.027965444821037775
376,1,3,0,0,2,0.00039810717055349735,0.01,0.1,1,0.02093329029018679,0.045396886599667834
377,1,3,0,0,2,0.00039810717055349735,0.01,0.1,2,0.016087416739257402,0.034887904541983476
378,1,3,0,0,2,0.001584893192461114,0.0,0.0,0,0.0017413808262815667,0.003776437760221532
379,1,3,0,0,2,0.001584893192461114,0.0,0.0,1,0.00903008718646733,0.019583058291669685
380,1,3,0,0,2,0.001584893192461114,0.0,0.0,2,0.00987667175921998,0.021419000148564335
381,1,3,0,0,2,0.001584893192461114,0.0,0.01,0,0.0060256366135886825,0.0130674699603304
382,1,3,0,0,2,0.001584893192461114,0.0,0.01,1,0.007988501195289963,0.017324227478653736
383,1,3,0,0,2,0.001584893192461114,0.0,0.01,2,0.012187759078704192,0.026430929353680178
384,1,3,0,0,2,0.001584893192461114,0.0,0.1,0,0.004104607758079467,0.008901439302974844
385,1,3,0,0,2,0.001584893192461114,0.0,0.1,1,0.002334537602849647,0.005062784557519273
386,1,3,0,0,2,0.001584893192461114,0.0,0.1,2,0.01230701542891599,0.026689554105537427
387,1,3,0,0,2,0.001584893192461114,0.001,0.0,0,0.002252370967097304,0.004884594249458913
388,1,3,0,0,2,0.001584893192461114,0.001,0.0,1,0.013131991533908326,0.028478634855223936
389,1,3,0,0,2,0.001584893192461114,0.001,0.0,2,0.00563493235129219,0.012220170904921253
390,1,3,0,0,2,0.001584893192461114,0.001,0.01,0,0.005206687642045361,0.011291459926709688
391,1,3,0,0,2,0.001584893192461114,0.001,0.01,1,0.0028749385108098897,0.006234722575716494
392,1,3,0,0,2,0.001584893192461114,0.001,0.01,2,0.00937326275225474,0.020327284451430682
393,1,3,0,0,2,0.001584893192461114,0.001,0.1,0,0.0032909653569689304,0.007136937339649379
394,1,3,0,0,2,0.001584893192461114,0.001,0.1,1,0.003257443626071774,0.007064240587487289
395,1,3,0,0,2,0.001584893192461114,0.001,0.1,2,0.0060926279584462475,0.013212750441492206
396,1,3,0,0,2,0.001584893192461114,0.01,0.0,0,0.0009143637870719144,0.001982930947649708
397,1,3,0,0,2,0.001584893192461114,0.01,0.0,1,0.013458322558554574,0.029186331175986464
398,1,3,0,0,2,0.001584893192461114,0.01,0.0,2,0.01079381530237724,0.023407959401847405
399,1,3,0,0,2,0.001584893192461114,0.01,0.01,0,0.0013073628232574727,0.0028352065542158723
400,1,3,0,0,2,0.001584893192461114,0.01,0.01,1,0.018406240824784398,0.039916612050262534
401,1,3,0,0,2,0.001584893192461114,0.01,0.01,2,0.006591512470172928,0.014294654112211555
402,1,3,0,0,2,0.001584893192461114,0.01,0.1,0,0.005548386263155214,0.012032483116984686
403,1,3,0,0,2,0.001584893192461114,0.01,0.1,1,0.002956593049963168,0.0064118023277718724
404,1,3,0,0,2,0.001584893192461114,0.01,0.1,2,0.009040875833879384,0.01960645504374924
405,1,3,0,0,2,0.00630957344480193,0.0,0.0,0,0.0024862188736466243,0.005391727468748659
406,1,3,0,0,2,0.00630957344480193,0.0,0.0,1,0.0023714133835448506,0.005142755054812722
407,1,3,0,0,2,0.00630957344480193,0.0,0.0,2,0.0016464399075605662,0.0035705445603901606
408,1,3,0,0,2,0.00630957344480193,0.0,0.01,0,0.001452672659920994,0.003150332083236149
409,1,3,0,0,2,0.00630957344480193,0.0,0.01,1,0.001591267632236959,0.003450895451645627
410,1,3,0,0,2,0.00630957344480193,0.0,0.01,2,0.002027068989016444,0.004395994119816972
411,1,3,0,0,2,0.00630957344480193,0.0,0.1,0,0.0005433892216943522,0.0011784186114451554
412,1,3,0,0,2,0.00630957344480193,0.0,0.1,1,0.001561641356343114,0.0033866465605979622
413,1,3,0,0,2,0.00630957344480193,0.0,0.1,2,0.002035042381464319,0.004413285581777946
414,1,3,0,0,2,0.00630957344480193,0.001,0.0,0,0.0006578389242112004,0.0014266194482222922
415,1,3,0,0,2,0.00630957344480193,0.001,0.0,1,0.0017759696476035223,0.003851448653272831
416,1,3,0,0,2,0.00630957344480193,0.001,0.0,2,0.0017935963964520129,0.003889674823526194
417,1,3,0,0,2,0.00630957344480193,0.001,0.01,0,0.0015521565135113492,0.003366077298504886
418,1,3,0,0,2,0.00630957344480193,0.001,0.01,1,0.0024949382159102766,0.005410636631449768
419,1,3,0,0,2,0.00630957344480193,0.001,0.01,2,0.0006264963096914215,0.0013586484270704708
420,1,3,0,0,2,0.00630957344480193,0.001,0.1,0,0.0009984469164566975,0.002165277451076147
421,1,3,0,0,2,0.00630957344480193,0.001,0.1,1,0.0025676556076154526,0.005568334878562457
422,1,3,0,0,2,0.00630957344480193,0.001,0.1,2,0.0012192887885489508,0.0026442051917634386
423,1,3,0,0,2,0.00630957344480193,0.01,0.0,0,0.0008395234431122781,0.0018206287696013554
424,1,3,0,0,2,0.00630957344480193,0.01,0.0,1,0.0011645107520779486,0.0025254110473478183
425,1,3,0,0,2,0.00630957344480193,0.01,0.0,2,0.0025886894552183144,0.005613949838329648
426,1,3,0,0,2,0.00630957344480193,0.01,0.01,0,0.002450417065186448,0.0053140860365514676
427,1,3,0,0,2,0.00630957344480193,0.01,0.01,1,0.000832615479044013,0.0018056478441427035
428,1,3,0,0,2,0.00630957344480193,0.01,0.01,2,0.0012128647743272717,0.0026302737819805756
429,1,3,0,0,2,0.00630957344480193,0.01,0.1,0,0.0015948739441841821,0.003458716263961399
430,1,3,0,0,2,0.00630957344480193,0.01,0.1,1,0.0010307287833639758,0.002235285377727902
431,1,3,0,0,2,0.00630957344480193,0.01,0.1,2,0.0006874974607261981,0.001490938301122098
432,1,3,0,0,2,0.025118864315095794,0.0,0.0,0,0.0025302306460173933,0.005487173402554049
433,1,3,0,0,2,0.025118864315095794,0.0,0.0,1,0.0015497384131340048,0.0033608332959092512
434,1,3,0,0,2,0.025118864315095794,0.0,0.0,2,0.0008252420802315994,0.0017896575557025637
435,1,3,0,0,2,0.025118864315095794,0.0,0.01,0,9.309592765112698e-05,0.00020189206817861316
436,1,3,0,0,2,0.025118864315095794,0.0,0.01,1,0.00012371331160832352,0.0002682903213063081
437,1,3,0,0,2,0.025118864315095794,0.0,0.01,2,0.0006102077460513753,0.0013233243061994535
438,1,3,0,0,2,0.025118864315095794,0.0,0.1,0,0.00035186485918946043,0.00076307015713245
439,1,3,0,0,2,0.025118864315095794,0.0,0.1,1,0.0013683473437697486,0.0029674603625590708
440,1,3,0,0,2,0.025118864315095794,0.0,0.1,2,0.0010683566249387764,0.002316886828492776
441,1,3,0,0,2,0.025118864315095794,0.001,0.0,0,0.0012297491535525156,0.0026668900156623637
442,1,3,0,0,2,0.025118864315095794,0.001,0.0,1,0.0019249519320184026,0.004174538419725472
443,1,3,0,0,2,0.025118864315095794,0.001,0.0,2,0.0024398496581524254,0.005291169076430729
444,1,3,0,0,2,0.025118864315095794,0.001,0.01,0,0.0006811257705772036,0.001477120363706033
445,1,3,0,0,2,0.025118864315095794,0.001,0.01,1,0.0003533943819817216,0.0007663871499123398
446,1,3,0,0,2,0.025118864315095794,0.001,0.01,2,0.002093072811508418,0.004539133015006199
447,1,3,0,0,2,0.025118864315095794,0.001,0.1,0,0.001274341610942161,0.0027635952494433733
448,1,3,0,0,2,0.025118864315095794,0.001,0.1,1,0.0018750885470145936,0.0040664024122888075
449,1,3,0,0,2,0.025118864315095794,0.001,0.1,2,0.0003300130760935804,0.00071568138520732
450,1,3,0,0,2,0.025118864315095794,0.01,0.0,0,0.0012852776849710467,0.0027873117175978147
451,1,3,0,0,2,0.025118864315095794,0.01,0.0,1,0.0006308385889326254,0.001368065291575017
452,1,3,0,0,2,0.025118864315095794,0.01,0.0,2,0.0006887506651269886,0.0014936560572550437
453,1,3,0,0,2,0.025118864315095794,0.01,0.01,0,0.00045280613735393935,0.0009819760097019596
454,1,3,0,0,2,0.025118864315095794,0.01,0.01,1,0.00032602672238187213,0.0007070363970144498
455,1,3,0,0,2,0.025118864315095794,0.01,0.01,2,0.00040031493476209415,0.0008681411973762895
456,1,3,0,0,2,0.025118864315095794,0.01,0.1,0,0.00038129344090897567,0.0008268903195909132
457,1,3,0,0,2,0.025118864315095794,0.01,0.1,1,0.0006813935668723591,0.0014777011189468221
458,1,3,0,0,2,0.025118864315095794,0.01,0.1,2,0.0005963760559673261,0.00129332827320498
459,1,3,0,0,2,0.1,0.0,0.0,0,0.00036256378866662397,0.0007862723428127549
460,1,3,0,0,2,0.1,0.0,0.0,1,0.00048712646403465467,0.001056404633047348
461,1,3,0,0,2,0.1,0.0,0.0,2,0.0007356536043938675,0.0015953719072515334
462,1,3,0,0,2,0.1,0.0,0.01,0,0.0006360522371230759,0.0013793718464639728
463,1,3,0,0,2,0.1,0.0,0.01,1,0.0006227804330703115,0.0013505900078134671
464,1,3,0,0,2,0.1,0.0,0.01,2,0.00047922983749148996,0.001039279649123152
465,1,3,0,0,2,0.1,0.0,0.1,0,0.0007246742918811226,0.001571561670151967
466,1,3,0,0,2,0.1,0.0,0.1,1,0.0005310204915763805,0.0011515952200545204
467,1,3,0,0,2,0.1,0.0,0.1,2,0.0004775896979753804,0.0010357227678785747
468,1,3,0,0,2,0.1,0.001,0.0,0,8.660221736582882e-05,0.0001878095123383126
469,1,3,0,0,2,0.1,0.001,0.0,1,9.078987764236571e-05,0.00019689106311492405
470,1,3,0,0,2,0.1,0.001,0.0,2,0.0008951206534075769,0.0019411994116765169
471,1,3,0,0,2,0.1,0.001,0.01,0,7.413475508771098e-05,0.00016077200588904327
472,1,3,0,0,2,0.1,0.001,0.01,1,0.00027771265086250473,0.0006022603013539816
473,1,3,0,0,2,0.1,0.001,0.01,2,1.6107502926050872e-05,3.493146436136411e-05
474,1,3,0,0,2,0.1,0.001,0.1,0,0.0006719797187424923,0.0014572858191972936
475,1,3,0,0,2,0.1,0.001,0.1,1,0.0006681394146390485,0.0014489575608358258
476,1,3,0,0,2,0.1,0.001,0.1,2,0.00032019542955615953,0.0006943903898426853
477,1,3,0,0,2,0.1,0.01,0.0,0,0.00031743986069238296,0.0006884145377194726
478,1,3,0,0,2,0.1,0.01,0.0,1,0.00031485225524274606,0.0006828029387050111
479,1,3,0,0,2,0.1,0.01,0.0,2,0.000557773416077326,0.0012096128304226448
480,1,3,0,0,2,0.1,0.01,0.01,0,0.0005498959046872365,0.0011925293004898883
481,1,3,0,0,2,0.1,0.01,0.01,1,0.0003358452788859592,0.0007283293657742354
482,1,3,0,0,2,0.1,0.01,0.01,2,0.00033892202044427243,0.0007350017276286311
483,1,3,0,0,2,0.1,0.01,0.1,0,0.0005530253822999108,0.0011993160281533065
484,1,3,0,0,2,0.1,0.01,0.1,1,0.0003254771397279227,0.000705844547043775
485,1,3,0,0,2,0.1,0.01,0.1,2,0.0003172285550659406,0.0006879562907153706
486,1,8,0,0,0,0.0001,0.0,0.0,0,0.1024806856701897,0.22224428178912398
487,1,8,0,0,0,0.0001,0.0,0.0,1,0.008284470351673798,0.017966079669260147
488,1,8,0,0,0,0.0001,0.0,0.0,2,0.0358654332112336,0.07777941172972688
489,1,8,0,0,0,0.0001,0.0,0.01,0,0.05149107469359399,0.11166588942092459
490,1,8,0,0,0,0.0001,0.0,0.01,1,0.0591618613626623,0.12830110670968414
491,1,8,0,0,0,0.0001,0.0,0.01,2,0.018495156363117066,0.04010943833579534
492,1,8,0,0,0,0.0001,0.0,0.1,0,0.045184711427688734,0.09798962285843298
493,1,8,0,0,0,0.0001,0.0,0.1,1,0.008785681269569186,0.019053028490338637
494,1,8,0,0,0,0.0001,0.0,0.1,2,0.036034872848188126,0.07814686624249974
495,1,8,0,0,0,0.0001,0.001,0.0,0,0.027504948571296275,0.05964848401334098
496,1,8,0,0,0,0.0001,0.001,0.0,1,0.032513930366635455,0.07051119003760184
497,1,8,0,0,0,0.0001,0.001,0.0,2,0.019156217802986368,0.0415430462782232
498,1,8,0,0,0,0.0001,0.001,0.01,0,0.05920956393240964,0.12840455667475476
499,1,8,0,0,0,0.0001,0.001,0.01,1,0.08778502546928837,0.1903746038551055
500,1,8,0,0,0,0.0001,0.001,0.01,2,0.04093754528031833,0.08877902494050759
501,1,8,0,0,0,0.0001,0.001,0.1,0,0.010728214231429103,0.023265693931996956
502,1,8,0,0,0,0.0001,0.001,0.1,1,0.038544347115587574,0.08358902641716288
503,1,8,0,0,0,0.0001,0.001,0.1,2,0.04568538882050677,0.09907541465273265
504,1,8,0,0,0,0.0001,0.01,0.0,0,0.013340885098055193,0.02893165095118957
505,1,8,0,0,0,0.0001,0.01,0.0,1,0.029423457889147235,0.06380905068659419
506,1,8,0,0,0,0.0001,0.01,0.0,2,0.013653171575134484,0.029608889626526923
507,1,8,0,0,0,0.0001,0.01,0.01,0,0.015646770184133067,0.0339322983560371
508,1,8,0,0,0,0.0001,0.01,0.01,1,0.006518457079983838,0.014136222866194615
509,1,8,0,0,0,0.0001,0.01,0.01,2,0.0711846851504223,0.15437434988047186
510,1,8,0,0,0,0.0001,0.01,0.1,0,0.015020629359381137,0.032574420849794755
511,1,8,0,0,0,0.0001,0.01,0.1,1,0.043571831376419554,0.09449185773067102
512,1,8,0,0,0,0.0001,0.01,0.1,2,0.005108512194857366,0.011078552181148333
513,1,8,0,0,0,0.00039810717055349735,0.0,0.0,0,0.009104137254674124,0.019743646641732233
514,1,8,0,0,0,0.00039810717055349735,0.0,0.0,1,0.009513155241520278,0.020630661674184335
515,1,8,0,0,0,0.00039810717055349735,0.0,0.0,2,0.010545627845190328,0.022869728780039428
516,1,8,0,0,0,0.00039810717055349735,0.0,0.01,0,0.016235213424308836,0.035208423163665806
517,1,8,0,0,0,0.00039810717055349735,0.0,0.01,1,0.031289494184572386,0.0678558219738577
518,1,8,0,0,0,0.00039810717055349735,0.0,0.01,2,0.009369163660583449,0.020318394974564714
519,1,8,0,0,0,0.00039810717055349735,0.0,0.1,0,0.01457336509481129,0.03160446319778247
520,1,8,0,0,0,0.00039810717055349735,0.0,0.1,1,0.014611320239752666,0.031686774453533094
521,1,8,0,0,0,0.00039810717055349735,0.0,0.1,2,0.005361324527794631,0.011626812519119695
522,1,8,0,0,0,0.00039810717055349735,0.001,0.0,0,0.016239631359260667,0.03521800409858969
523,1,8,0,0,0,0.00039810717055349735,0.001,0.0,1,0.017296428961100428,0.0375098235032062
524,1,8,0,0,0,0.00039810717055349735,0.001,0.0,2,0.007079707798430466,0.015353376732887412
525,1,8,0,0,0,0.00039810717055349735,0.001,0.01,0,0.007248666616088263,0.015719788519037468
526,1,8,0,0,0,0.00039810717055349735,0.001,0.01,1,0.006093978906427978,0.0132156801688059
527,1,8,0,0,0,0.00039810717055349735,0.001,0.01,2,0.0006953092518984144,0.0015078793071975566
528,1,8,0,0,0,0.00039810717055349735,0.001,0.1,0,0.009159513228008056,0.019863737499258117
529,1,8,0,0,0,0.00039810717055349735,0.001,0.1,1,0.019435213268529757,0.042148088549911956
530,1,8,0,0,0,0.00039810717055349735,0.001,0.1,2,0.0206685376463273,0.044822731959683414
531,1,8,0,0,0,0.00039810717055349735,0.01,0.0,0,0.022544668604415043,0.04889139499209557
532,1,8,0,0,0,0.00039810717055349735,0.01,0.0,1,0.008250128337076626,0.017891604012511487
533,1,8,0,0,0,0.00039810717055349735,0.01,0.0,2,0.018959558073226496,0.04111656103262302
534,1,8,0,0,0,0.00039810717055349735,0.01,0.01,0,0.009910243529594442,0.02149180541861565
535,1,8,0,0,0,0.00039810717055349735,0.01,0.01,1,0.0161232675083728,0.03496565215248719
536,1,8,0,0,0,0.00039810717055349735,0.01,0.01,2,0.020849413945134863,0.04521498853816233
537,1,8,0,0,0,0.00039810717055349735,0.01,0.1,0,0.005565709399040989,0.012070050858340942
538,1,8,0,0,0,0.00039810717055349735,0.01,0.1,1,0.014815356519864924,0.03212925682214652
539,1,8,0,0,0,0.00039810717055349735,0.01,0.1,2,0.0038359784721677614,0.008318877600498466
